"","query","noutputs"
521,"\W!x{be\w+\W\w+ation}\W",67
522,"\W!x{be\w+\W\w+ive}\W",119
523,"\W!x{be\w+\Wdis\w+}\W",247
524,"\W!x{be\w+\W\w+ous}\W",187
525,"\W!x{be\w+\W\w+ate}\W",99
526,"\W!x{be\w+\W\w+ure}\W",133
527,"\W!x{be\w+\Wpre\w+}\W",253
528,"\W!x{be\w+\W\w+ment}\W",55
529,"\W!x{be\w+\W\w+ence}\W",49
530,"\W!x{be\w+\W\w+able}\W",131
531,"\W!x{be\w+\W\w+ant}\W",68
532,"\W!x{be\w+\W\w+ity}\W",69
533,"\W!x{be\w+\W\w+ness}\W",68
534,"\W!x{be\w+\W\w+ance}\W",73
535,"\W!x{be\w+\W\w+ful}\W",120
536,"\W!x{be\w+\Wim\w+}\W",134
537,"\W!x{be\w+\W\w+age}\W",51
538,"\W!x{be\w+\W\w+ish}\W",40
539,"\W!x{be\w+\W\w+ic}\W",51
540,"\W!x{be\w+\W\w+ary}\W",81
541,"\W!x{be\w+\W\w+mi[ts]\w+}\W",130
542,"\W!x{be\w+\W\w+bio?\w+}\W",60
543,"\W!x{be\w+\W\w+ise}\W",48
544,"\W!x{be\w+\Wbi\w+}\W",31
545,"\W!x{be\w+\W\w+less}\W",44
546,"\W!x{be\w+\Winter\w+}\W",52
547,"\W!x{be\w+\Wmis\w+}\W",65
548,"\W!x{be\w+\W\w+ible}\W",104
549,"\W!x{be\w+\Wcol\w+}\W",30
550,"\W!x{be\w+\Wtri\w+}\W",57
551,"\W!x{be\w+\W\w+spect?\w+}\W",61
552,"\W!x{be\w+\Wem\w+}\W",54
553,"\W!x{be\w+\W\w+pan\w+}\W",39
554,"\W!x{be\w+\W\w+ver[ts]\w+}\W",50
555,"\W!x{be\w+\Wsub\w+}\W",37
556,"\W!x{be\w+\W\w+press\w+}\W",56
557,"\W!x{be\w+\W\w+port\w+}\W",46
558,"\W!x{be\w+\W\w+ian}\W",17
559,"\W!x{be\w+\W\w+auto?\w+}\W",14
560,"\W!x{be\w+\W\w+ist}\W",16
561,"\W!x{be\w+\W\w+dict?\w+}\W",18
562,"\W!x{be\w+\W\w+form\w+}\W",62
563,"\W!x{be\w+\Wil\w+}\W",50
564,"\W!x{be\w+\Wnon\w+}\W",14
565,"\W!x{be\w+\W\w+ship}\W",4
566,"\W!x{be\w+\W\w+scri(pt|b)\w+}\W",46
567,"\W!x{be\w+\W\w+stru(ct)?\w+}\W",37
568,"\W!x{be\w+\W\w+eer}\W",12
569,"\W!x{be\w+\W\w+c[ae]pt\w+}\W",20
570,"\W!x{be\w+\W\w+cial}\W",4
571,"\W!x{be\w+\W\w+cide\w+}\W",22
572,"\W!x{be\w+\W\w+fact?\w+}\W",15
573,"\W!x{be\w+\W\w+p(el|uls)\w+}\W",34
574,"\W!x{be\w+\Wir\w+}\W",7
575,"\W!x{be\w+\W\w+ject\w+}\W",19
576,"\W!x{be\w+\W\w+tude}\W",5
577,"\W!x{be\w+\Wuni\w+}\W",17
578,"\W!x{be\w+\W\w+hood}\W",3
579,"\W!x{be\w+\W\w+tract\w+}\W",23
580,"\W!x{be\w+\W\w+ize}\W",1
581,"\W!x{be\w+\W\w+pa(th|ss)\w+}\W",19
582,"\W!x{be\w+\Wcontra\w+}\W",16
583,"\W!x{be\w+\Wbene\w+}\W",12
584,"\W!x{be\w+\Wtrans\w+}\W",35
585,"\W!x{be\w+\W\w+fle[cx]\w+}\W",5
586,"\W!x{be\w+\W\w+rupt\w+}\W",14
587,"\W!x{be\w+\W\w+graph\w+}\W",1
588,"\W!x{be\w+\Wpost\w+}\W",16
589,"\W!x{be\w+\W\w+tial}\W",6
590,"\W!x{be\w+\Wmal\w+}\W",7
591,"\W!x{be\w+\W\w+ism}\W",4
592,"\W!x{be\w+\Wdia\w+}\W",1
593,"\W!x{be\w+\W\w+homo?\w+}\W",2
594,"\W!x{be\w+\Wmulti\w+}\W",5
595,"\W!x{be\w+\W\w+gr(ad|ess)\w+}\W",4
596,"\W!x{be\w+\Wanti\w+}\W",8
597,"\W!x{be\w+\Wmono\w+}\W",6
598,"\W!x{be\w+\W\w+logy}\W",1
599,"\W!x{be\w+\W\w+spire\w+}\W",11
600,"\W!x{re\w+\Wa\w+}\W",5338
601,"\W!x{re\w+\Wan\w+}\W",2151
602,"\W!x{re\w+\W\w+er}\W",1816
603,"\W!x{re\w+\Wco\w+}\W",602
604,"\W!x{re\w+\W\w+ly}\W",589
605,"\W!x{re\w+\Wbe\w+}\W",512
606,"\W!x{re\w+\Wre\w+}\W",265
607,"\W!x{re\w+\W\w+or}\W",1924
608,"\W!x{re\w+\W\w+ion}\W",340
609,"\W!x{re\w+\Win\w+}\W",462
610,"\W!x{re\w+\Wde\w+}\W",170
611,"\W!x{re\w+\Wdi\w+}\W",249
612,"\W!x{re\w+\W\w+ent}\W",213
613,"\W!x{re\w+\W\w+geo?\w+}\W",277
614,"\W!x{re\w+\W\w+al}\W",141
615,"\W!x{re\w+\Wcom\w+}\W",127
616,"\W!x{re\w+\Wcon\w+}\W",211
617,"\W!x{re\w+\Wun\w+}\W",343
618,"\W!x{re\w+\Wex\w+}\W",144
619,"\W!x{re\w+\Wen\w+}\W",121
620,"\W!x{re\w+\Wpro\w+}\W",164
621,"\W!x{re\w+\W\w+ation}\W",116
622,"\W!x{re\w+\W\w+ive}\W",59
623,"\W!x{re\w+\Wdis\w+}\W",98
624,"\W!x{re\w+\W\w+ous}\W",42
625,"\W!x{re\w+\W\w+ate}\W",158
626,"\W!x{re\w+\W\w+ure}\W",91
627,"\W!x{re\w+\Wpre\w+}\W",68
628,"\W!x{re\w+\W\w+ment}\W",75
629,"\W!x{re\w+\W\w+ence}\W",104
630,"\W!x{re\w+\W\w+able}\W",65
631,"\W!x{re\w+\W\w+ant}\W",58
632,"\W!x{re\w+\W\w+ity}\W",93
633,"\W!x{re\w+\W\w+ness}\W",79
634,"\W!x{re\w+\W\w+ance}\W",122
635,"\W!x{re\w+\W\w+ful}\W",32
636,"\W!x{re\w+\Wim\w+}\W",84
637,"\W!x{re\w+\W\w+age}\W",43
638,"\W!x{re\w+\W\w+ish}\W",24
639,"\W!x{re\w+\W\w+ic}\W",53
640,"\W!x{re\w+\W\w+ary}\W",52
641,"\W!x{re\w+\W\w+mi[ts]\w+}\W",45
642,"\W!x{re\w+\W\w+bio?\w+}\W",42
643,"\W!x{re\w+\W\w+ise}\W",23
644,"\W!x{re\w+\Wbi\w+}\W",26
645,"\W!x{re\w+\W\w+less}\W",20
646,"\W!x{re\w+\Winter\w+}\W",37
647,"\W!x{re\w+\Wmis\w+}\W",17
648,"\W!x{re\w+\W\w+ible}\W",19
649,"\W!x{re\w+\Wcol\w+}\W",19
650,"\W!x{re\w+\Wtri\w+}\W",27
651,"\W!x{re\w+\W\w+spect?\w+}\W",21
652,"\W!x{re\w+\Wem\w+}\W",23
653,"\W!x{re\w+\W\w+pan\w+}\W",19
654,"\W!x{re\w+\W\w+ver[ts]\w+}\W",20
655,"\W!x{re\w+\Wsub\w+}\W",7
656,"\W!x{re\w+\W\w+press\w+}\W",31
657,"\W!x{re\w+\W\w+port\w+}\W",20
658,"\W!x{re\w+\W\w+ian}\W",24
659,"\W!x{re\w+\W\w+auto?\w+}\W",13
660,"\W!x{re\w+\W\w+ist}\W",22
661,"\W!x{re\w+\W\w+dict?\w+}\W",17
662,"\W!x{re\w+\W\w+form\w+}\W",18
663,"\W!x{re\w+\Wil\w+}\W",17
664,"\W!x{re\w+\Wnon\w+}\W",19
665,"\W!x{re\w+\W\w+ship}\W",11
666,"\W!x{re\w+\W\w+scri(pt|b)\w+}\W",12
667,"\W!x{re\w+\W\w+stru(ct)?\w+}\W",8
668,"\W!x{re\w+\W\w+eer}\W",8
669,"\W!x{re\w+\W\w+c[ae]pt\w+}\W",10
670,"\W!x{re\w+\W\w+cial}\W",5
671,"\W!x{re\w+\W\w+cide\w+}\W",21
672,"\W!x{re\w+\W\w+fact?\w+}\W",8
673,"\W!x{re\w+\W\w+p(el|uls)\w+}\W",3
674,"\W!x{re\w+\Wir\w+}\W",5
675,"\W!x{re\w+\W\w+ject\w+}\W",10
676,"\W!x{re\w+\W\w+tude}\W",11
677,"\W!x{re\w+\Wuni\w+}\W",9
678,"\W!x{re\w+\W\w+hood}\W",16
679,"\W!x{re\w+\W\w+tract\w+}\W",3
680,"\W!x{re\w+\W\w+ize}\W",3
681,"\W!x{re\w+\W\w+pa(th|ss)\w+}\W",3
682,"\W!x{re\w+\Wcontra\w+}\W",2
683,"\W!x{re\w+\Wbene\w+}\W",19
684,"\W!x{re\w+\Wtrans\w+}\W",6
685,"\W!x{re\w+\W\w+fle[cx]\w+}\W",1
686,"\W!x{re\w+\W\w+rupt\w+}\W",2
687,"\W!x{re\w+\W\w+graph\w+}\W",2
688,"\W!x{re\w+\Wpost\w+}\W",3
689,"\W!x{re\w+\W\w+tial}\W",3
690,"\W!x{re\w+\Wmal\w+}\W",2
691,"\W!x{re\w+\W\w+ism}\W",2
692,"\W!x{re\w+\Wdia\w+}\W",0
693,"\W!x{re\w+\W\w+homo?\w+}\W",3
694,"\W!x{re\w+\Wmulti\w+}\W",2
695,"\W!x{re\w+\W\w+gr(ad|ess)\w+}\W",3
696,"\W!x{re\w+\Wanti\w+}\W",4
697,"\W!x{re\w+\Wmono\w+}\W",2
698,"\W!x{re\w+\W\w+logy}\W",2
699,"\W!x{re\w+\W\w+spire\w+}\W",3
700,"\W!x{\w+or\Wa\w+}\W",4826
701,"\W!x{\w+or\Wan\w+}\W",1947
702,"\W!x{\w+or\W\w+er}\W",2850
703,"\W!x{\w+or\Wco\w+}\W",592
704,"\W!x{\w+or\W\w+ly}\W",447
705,"\W!x{\w+or\Wbe\w+}\W",556
706,"\W!x{\w+or\Wre\w+}\W",490
707,"\W!x{\w+or\W\w+or}\W",276
708,"\W!x{\w+or\W\w+ion}\W",514
709,"\W!x{\w+or\Win\w+}\W",561
710,"\W!x{\w+or\Wde\w+}\W",398
711,"\W!x{\w+or\Wdi\w+}\W",325
712,"\W!x{\w+or\W\w+ent}\W",244
713,"\W!x{\w+or\W\w+geo?\w+}\W",266
714,"\W!x{\w+or\W\w+al}\W",355
715,"\W!x{\w+or\Wcom\w+}\W",186
716,"\W!x{\w+or\Wcon\w+}\W",155
717,"\W!x{\w+or\Wun\w+}\W",116
718,"\W!x{\w+or\Wex\w+}\W",177
719,"\W!x{\w+or\Wen\w+}\W",78
720,"\W!x{\w+or\Wpro\w+}\W",102
721,"\W!x{\w+or\W\w+ation}\W",252
722,"\W!x{\w+or\W\w+ive}\W",159
723,"\W!x{\w+or\Wdis\w+}\W",85
724,"\W!x{\w+or\W\w+ous}\W",62
725,"\W!x{\w+or\W\w+ate}\W",104
726,"\W!x{\w+or\W\w+ure}\W",175
727,"\W!x{\w+or\Wpre\w+}\W",78
728,"\W!x{\w+or\W\w+ment}\W",120
729,"\W!x{\w+or\W\w+ence}\W",122
730,"\W!x{\w+or\W\w+able}\W",31
731,"\W!x{\w+or\W\w+ant}\W",136
732,"\W!x{\w+or\W\w+ity}\W",126
733,"\W!x{\w+or\W\w+ness}\W",174
734,"\W!x{\w+or\W\w+ance}\W",418
735,"\W!x{\w+or\W\w+ful}\W",18
736,"\W!x{\w+or\Wim\w+}\W",60
737,"\W!x{\w+or\W\w+age}\W",33
738,"\W!x{\w+or\W\w+ish}\W",35
739,"\W!x{\w+or\W\w+ic}\W",71
740,"\W!x{\w+or\W\w+ary}\W",52
741,"\W!x{\w+or\W\w+mi[ts]\w+}\W",69
742,"\W!x{\w+or\W\w+bio?\w+}\W",61
743,"\W!x{\w+or\W\w+ise}\W",49
744,"\W!x{\w+or\Wbi\w+}\W",43
745,"\W!x{\w+or\W\w+less}\W",40
746,"\W!x{\w+or\Winter\w+}\W",27
747,"\W!x{\w+or\Wmis\w+}\W",36
748,"\W!x{\w+or\W\w+ible}\W",5
749,"\W!x{\w+or\Wcol\w+}\W",21
750,"\W!x{\w+or\Wtri\w+}\W",42
751,"\W!x{\w+or\W\w+spect?\w+}\W",20
752,"\W!x{\w+or\Wem\w+}\W",26
753,"\W!x{\w+or\W\w+pan\w+}\W",55
754,"\W!x{\w+or\W\w+ver[ts]\w+}\W",29
755,"\W!x{\w+or\Wsub\w+}\W",20
756,"\W!x{\w+or\W\w+press\w+}\W",14
757,"\W!x{\w+or\W\w+port\w+}\W",25
758,"\W!x{\w+or\W\w+ian}\W",20
759,"\W!x{\w+or\W\w+auto?\w+}\W",18
760,"\W!x{\w+or\W\w+ist}\W",6
761,"\W!x{\w+or\W\w+dict?\w+}\W",29
762,"\W!x{\w+or\W\w+form\w+}\W",37
763,"\W!x{\w+or\Wil\w+}\W",7
764,"\W!x{\w+or\Wnon\w+}\W",45
765,"\W!x{\w+or\W\w+ship}\W",39
766,"\W!x{\w+or\W\w+scri(pt|b)\w+}\W",13
767,"\W!x{\w+or\W\w+stru(ct)?\w+}\W",17
768,"\W!x{\w+or\W\w+eer}\W",11
769,"\W!x{\w+or\W\w+c[ae]pt\w+}\W",3
770,"\W!x{\w+or\W\w+cial}\W",14
771,"\W!x{\w+or\W\w+cide\w+}\W",8
772,"\W!x{\w+or\W\w+fact?\w+}\W",4
773,"\W!x{\w+or\W\w+p(el|uls)\w+}\W",7
774,"\W!x{\w+or\Wir\w+}\W",4
775,"\W!x{\w+or\W\w+ject\w+}\W",10
776,"\W!x{\w+or\W\w+tude}\W",7
777,"\W!x{\w+or\Wuni\w+}\W",7
778,"\W!x{\w+or\W\w+hood}\W",7
779,"\W!x{\w+or\W\w+tract\w+}\W",12
780,"\W!x{\w+or\W\w+ize}\W",10
781,"\W!x{\w+or\W\w+pa(th|ss)\w+}\W",11
782,"\W!x{\w+or\Wcontra\w+}\W",6
783,"\W!x{\w+or\Wbene\w+}\W",4
784,"\W!x{\w+or\Wtrans\w+}\W",7
785,"\W!x{\w+or\W\w+fle[cx]\w+}\W",14
786,"\W!x{\w+or\W\w+rupt\w+}\W",9
787,"\W!x{\w+or\W\w+graph\w+}\W",8
788,"\W!x{\w+or\Wpost\w+}\W",17
789,"\W!x{\w+or\W\w+tial}\W",3
790,"\W!x{\w+or\Wmal\w+}\W",7
791,"\W!x{\w+or\W\w+ism}\W",12
792,"\W!x{\w+or\Wdia\w+}\W",1
793,"\W!x{\w+or\W\w+homo?\w+}\W",9
794,"\W!x{\w+or\Wmulti\w+}\W",4
795,"\W!x{\w+or\W\w+gr(ad|ess)\w+}\W",5
796,"\W!x{\w+or\Wanti\w+}\W",1
797,"\W!x{\w+or\Wmono\w+}\W",1
798,"\W!x{\w+or\W\w+logy}\W",4
799,"\W!x{\w+or\W\w+spire\w+}\W",2
800,"\W!x{\w+ion\Wa\w+}\W",3803
801,"\W!x{\w+ion\Wan\w+}\W",1878
802,"\W!x{\w+ion\W\w+er}\W",468
803,"\W!x{\w+ion\Wco\w+}\W",301
804,"\W!x{\w+ion\W\w+ly}\W",229
805,"\W!x{\w+ion\Wbe\w+}\W",447
806,"\W!x{\w+ion\Wre\w+}\W",229
807,"\W!x{\w+ion\W\w+or}\W",1000
808,"\W!x{\w+ion\W\w+ion}\W",28
809,"\W!x{\w+ion\Win\w+}\W",182
810,"\W!x{\w+ion\Wde\w+}\W",45
811,"\W!x{\w+ion\Wdi\w+}\W",105
812,"\W!x{\w+ion\W\w+ent}\W",62
813,"\W!x{\w+ion\W\w+geo?\w+}\W",107
814,"\W!x{\w+ion\W\w+al}\W",21
815,"\W!x{\w+ion\Wcom\w+}\W",58
816,"\W!x{\w+ion\Wcon\w+}\W",87
817,"\W!x{\w+ion\Wun\w+}\W",102
818,"\W!x{\w+ion\Wex\w+}\W",45
819,"\W!x{\w+ion\Wen\w+}\W",68
820,"\W!x{\w+ion\Wpro\w+}\W",44
821,"\W!x{\w+ion\W\w+ation}\W",18
822,"\W!x{\w+ion\W\w+ive}\W",33
823,"\W!x{\w+ion\Wdis\w+}\W",19
824,"\W!x{\w+ion\W\w+ous}\W",7
825,"\W!x{\w+ion\W\w+ate}\W",11
826,"\W!x{\w+ion\W\w+ure}\W",13
827,"\W!x{\w+ion\Wpre\w+}\W",38
828,"\W!x{\w+ion\W\w+ment}\W",7
829,"\W!x{\w+ion\W\w+ence}\W",12
830,"\W!x{\w+ion\W\w+able}\W",32
831,"\W!x{\w+ion\W\w+ant}\W",11
832,"\W!x{\w+ion\W\w+ity}\W",7
833,"\W!x{\w+ion\W\w+ness}\W",2
834,"\W!x{\w+ion\W\w+ance}\W",5
835,"\W!x{\w+ion\W\w+ful}\W",1
836,"\W!x{\w+ion\Wim\w+}\W",24
837,"\W!x{\w+ion\W\w+age}\W",14
838,"\W!x{\w+ion\W\w+ish}\W",1
839,"\W!x{\w+ion\W\w+ic}\W",5
840,"\W!x{\w+ion\W\w+ary}\W",11
841,"\W!x{\w+ion\W\w+mi[ts]\w+}\W",42
842,"\W!x{\w+ion\W\w+bio?\w+}\W",12
843,"\W!x{\w+ion\W\w+ise}\W",12
844,"\W!x{\w+ion\Wbi\w+}\W",17
845,"\W!x{\w+ion\W\w+less}\W",8
846,"\W!x{\w+ion\Winter\w+}\W",3
847,"\W!x{\w+ion\Wmis\w+}\W",5
848,"\W!x{\w+ion\W\w+ible}\W",12
849,"\W!x{\w+ion\Wcol\w+}\W",5
850,"\W!x{\w+ion\Wtri\w+}\W",11
851,"\W!x{\w+ion\W\w+spect?\w+}\W",12
852,"\W!x{\w+ion\Wem\w+}\W",5
853,"\W!x{\w+ion\W\w+pan\w+}\W",8
854,"\W!x{\w+ion\W\w+ver[ts]\w+}\W",7
855,"\W!x{\w+ion\Wsub\w+}\W",4
856,"\W!x{\w+ion\W\w+press\w+}\W",10
857,"\W!x{\w+ion\W\w+port\w+}\W",2
858,"\W!x{\w+ion\W\w+ian}\W",1
859,"\W!x{\w+ion\W\w+auto?\w+}\W",1
860,"\W!x{\w+ion\W\w+ist}\W",11
861,"\W!x{\w+ion\W\w+dict?\w+}\W",7
862,"\W!x{\w+ion\W\w+form\w+}\W",19
863,"\W!x{\w+ion\Wil\w+}\W",1
864,"\W!x{\w+ion\Wnon\w+}\W",0
865,"\W!x{\w+ion\W\w+ship}\W",0
866,"\W!x{\w+ion\W\w+scri(pt|b)\w+}\W",6
867,"\W!x{\w+ion\W\w+stru(ct)?\w+}\W",2
868,"\W!x{\w+ion\W\w+eer}\W",1
869,"\W!x{\w+ion\W\w+c[ae]pt\w+}\W",0
870,"\W!x{\w+ion\W\w+cial}\W",0
871,"\W!x{\w+ion\W\w+cide\w+}\W",2
872,"\W!x{\w+ion\W\w+fact?\w+}\W",3
873,"\W!x{\w+ion\W\w+p(el|uls)\w+}\W",7
874,"\W!x{\w+ion\Wir\w+}\W",1
875,"\W!x{\w+ion\W\w+ject\w+}\W",2
876,"\W!x{\w+ion\W\w+tude}\W",0
877,"\W!x{\w+ion\Wuni\w+}\W",2
878,"\W!x{\w+ion\W\w+hood}\W",0
879,"\W!x{\w+ion\W\w+tract\w+}\W",2
880,"\W!x{\w+ion\W\w+ize}\W",2
881,"\W!x{\w+ion\W\w+pa(th|ss)\w+}\W",3
882,"\W!x{\w+ion\Wcontra\w+}\W",0
883,"\W!x{\w+ion\Wbene\w+}\W",0
884,"\W!x{\w+ion\Wtrans\w+}\W",1
885,"\W!x{\w+ion\W\w+fle[cx]\w+}\W",2
886,"\W!x{\w+ion\W\w+rupt\w+}\W",1
887,"\W!x{\w+ion\W\w+graph\w+}\W",0
888,"\W!x{\w+ion\Wpost\w+}\W",5
889,"\W!x{\w+ion\W\w+tial}\W",1
890,"\W!x{\w+ion\Wmal\w+}\W",0
891,"\W!x{\w+ion\W\w+ism}\W",0
892,"\W!x{\w+ion\Wdia\w+}\W",0
893,"\W!x{\w+ion\W\w+homo?\w+}\W",1
894,"\W!x{\w+ion\Wmulti\w+}\W",0
895,"\W!x{\w+ion\W\w+gr(ad|ess)\w+}\W",0
896,"\W!x{\w+ion\Wanti\w+}\W",0
897,"\W!x{\w+ion\Wmono\w+}\W",0
898,"\W!x{\w+ion\W\w+logy}\W",0
899,"\W!x{\w+ion\W\w+spire\w+}\W",3
900,"\W!x{in\w+\Wa\w+}\W",3620
901,"\W!x{in\w+\Wan\w+}\W",1569
902,"\W!x{in\w+\W\w+er}\W",1267
903,"\W!x{in\w+\Wco\w+}\W",592
904,"\W!x{in\w+\W\w+ly}\W",199
905,"\W!x{in\w+\Wbe\w+}\W",343
906,"\W!x{in\w+\Wre\w+}\W",391
907,"\W!x{in\w+\W\w+or}\W",476
908,"\W!x{in\w+\W\w+ion}\W",546
909,"\W!x{in\w+\Win\w+}\W",380
910,"\W!x{in\w+\Wde\w+}\W",279
911,"\W!x{in\w+\Wdi\w+}\W",198
912,"\W!x{in\w+\W\w+ent}\W",207
913,"\W!x{in\w+\W\w+geo?\w+}\W",174
914,"\W!x{in\w+\W\w+al}\W",195
915,"\W!x{in\w+\Wcom\w+}\W",142
916,"\W!x{in\w+\Wcon\w+}\W",274
917,"\W!x{in\w+\Wun\w+}\W",93
918,"\W!x{in\w+\Wex\w+}\W",175
919,"\W!x{in\w+\Wen\w+}\W",88
920,"\W!x{in\w+\Wpro\w+}\W",149
921,"\W!x{in\w+\W\w+ation}\W",207
922,"\W!x{in\w+\W\w+ive}\W",44
923,"\W!x{in\w+\Wdis\w+}\W",110
924,"\W!x{in\w+\W\w+ous}\W",57
925,"\W!x{in\w+\W\w+ate}\W",70
926,"\W!x{in\w+\W\w+ure}\W",86
927,"\W!x{in\w+\Wpre\w+}\W",60
928,"\W!x{in\w+\W\w+ment}\W",121
929,"\W!x{in\w+\W\w+ence}\W",127
930,"\W!x{in\w+\W\w+able}\W",46
931,"\W!x{in\w+\W\w+ant}\W",44
932,"\W!x{in\w+\W\w+ity}\W",145
933,"\W!x{in\w+\W\w+ness}\W",130
934,"\W!x{in\w+\W\w+ance}\W",116
935,"\W!x{in\w+\W\w+ful}\W",20
936,"\W!x{in\w+\Wim\w+}\W",64
937,"\W!x{in\w+\W\w+age}\W",64
938,"\W!x{in\w+\W\w+ish}\W",39
939,"\W!x{in\w+\W\w+ic}\W",49
940,"\W!x{in\w+\W\w+ary}\W",50
941,"\W!x{in\w+\W\w+mi[ts]\w+}\W",38
942,"\W!x{in\w+\W\w+bio?\w+}\W",44
943,"\W!x{in\w+\W\w+ise}\W",28
944,"\W!x{in\w+\Wbi\w+}\W",14
945,"\W!x{in\w+\W\w+less}\W",16
946,"\W!x{in\w+\Winter\w+}\W",47
947,"\W!x{in\w+\Wmis\w+}\W",23
948,"\W!x{in\w+\W\w+ible}\W",14
949,"\W!x{in\w+\Wcol\w+}\W",30
950,"\W!x{in\w+\Wtri\w+}\W",15
951,"\W!x{in\w+\W\w+spect?\w+}\W",21
952,"\W!x{in\w+\Wem\w+}\W",20
953,"\W!x{in\w+\W\w+pan\w+}\W",32
954,"\W!x{in\w+\W\w+ver[ts]\w+}\W",46
955,"\W!x{in\w+\Wsub\w+}\W",20
956,"\W!x{in\w+\W\w+press\w+}\W",36
957,"\W!x{in\w+\W\w+port\w+}\W",15
958,"\W!x{in\w+\W\w+ian}\W",22
959,"\W!x{in\w+\W\w+auto?\w+}\W",9
960,"\W!x{in\w+\W\w+ist}\W",12
961,"\W!x{in\w+\W\w+dict?\w+}\W",14
962,"\W!x{in\w+\W\w+form\w+}\W",43
963,"\W!x{in\w+\Wil\w+}\W",6
964,"\W!x{in\w+\Wnon\w+}\W",5
965,"\W!x{in\w+\W\w+ship}\W",17
966,"\W!x{in\w+\W\w+scri(pt|b)\w+}\W",7
967,"\W!x{in\w+\W\w+stru(ct)?\w+}\W",13
968,"\W!x{in\w+\W\w+eer}\W",9
969,"\W!x{in\w+\W\w+c[ae]pt\w+}\W",10
970,"\W!x{in\w+\W\w+cial}\W",8
971,"\W!x{in\w+\W\w+cide\w+}\W",3
972,"\W!x{in\w+\W\w+fact?\w+}\W",11
973,"\W!x{in\w+\W\w+p(el|uls)\w+}\W",11
974,"\W!x{in\w+\Wir\w+}\W",8
975,"\W!x{in\w+\W\w+ject\w+}\W",31
976,"\W!x{in\w+\W\w+tude}\W",14
977,"\W!x{in\w+\Wuni\w+}\W",6
978,"\W!x{in\w+\W\w+hood}\W",6
979,"\W!x{in\w+\W\w+tract\w+}\W",6
980,"\W!x{in\w+\W\w+ize}\W",3
981,"\W!x{in\w+\W\w+pa(th|ss)\w+}\W",9
982,"\W!x{in\w+\Wcontra\w+}\W",6
983,"\W!x{in\w+\Wbene\w+}\W",2
984,"\W!x{in\w+\Wtrans\w+}\W",5
985,"\W!x{in\w+\W\w+fle[cx]\w+}\W",11
986,"\W!x{in\w+\W\w+rupt\w+}\W",7
987,"\W!x{in\w+\W\w+graph\w+}\W",5
988,"\W!x{in\w+\Wpost\w+}\W",4
989,"\W!x{in\w+\W\w+tial}\W",4
990,"\W!x{in\w+\Wmal\w+}\W",6
991,"\W!x{in\w+\W\w+ism}\W",7
992,"\W!x{in\w+\Wdia\w+}\W",1
993,"\W!x{in\w+\W\w+homo?\w+}\W",3
994,"\W!x{in\w+\Wmulti\w+}\W",2
995,"\W!x{in\w+\W\w+gr(ad|ess)\w+}\W",1
996,"\W!x{in\w+\Wanti\w+}\W",6
997,"\W!x{in\w+\Wmono\w+}\W",6
998,"\W!x{in\w+\W\w+logy}\W",2
999,"\W!x{in\w+\W\w+spire\w+}\W",2
1000,"\W!x{de\w+\Wa\w+}\W",3267
1001,"\W!x{de\w+\Wan\w+}\W",1636
1002,"\W!x{de\w+\W\w+er}\W",1060
1003,"\W!x{de\w+\Wco\w+}\W",343
1004,"\W!x{de\w+\W\w+ly}\W",214
1005,"\W!x{de\w+\Wbe\w+}\W",308
1006,"\W!x{de\w+\Wre\w+}\W",245
1007,"\W!x{de\w+\W\w+or}\W",474
1008,"\W!x{de\w+\W\w+ion}\W",349
1009,"\W!x{de\w+\Win\w+}\W",379
1010,"\W!x{de\w+\Wde\w+}\W",147
1011,"\W!x{de\w+\Wdi\w+}\W",121
1012,"\W!x{de\w+\W\w+ent}\W",122
1013,"\W!x{de\w+\W\w+geo?\w+}\W",157
1014,"\W!x{de\w+\W\w+al}\W",89
1015,"\W!x{de\w+\Wcom\w+}\W",79
1016,"\W!x{de\w+\Wcon\w+}\W",113
1017,"\W!x{de\w+\Wun\w+}\W",106
1018,"\W!x{de\w+\Wex\w+}\W",59
1019,"\W!x{de\w+\Wen\w+}\W",106
1020,"\W!x{de\w+\Wpro\w+}\W",50
1021,"\W!x{de\w+\W\w+ation}\W",99
1022,"\W!x{de\w+\W\w+ive}\W",55
1023,"\W!x{de\w+\Wdis\w+}\W",57
1024,"\W!x{de\w+\W\w+ous}\W",32
1025,"\W!x{de\w+\W\w+ate}\W",85
1026,"\W!x{de\w+\W\w+ure}\W",90
1027,"\W!x{de\w+\Wpre\w+}\W",39
1028,"\W!x{de\w+\W\w+ment}\W",68
1029,"\W!x{de\w+\W\w+ence}\W",109
1030,"\W!x{de\w+\W\w+able}\W",48
1031,"\W!x{de\w+\W\w+ant}\W",36
1032,"\W!x{de\w+\W\w+ity}\W",63
1033,"\W!x{de\w+\W\w+ness}\W",117
1034,"\W!x{de\w+\W\w+ance}\W",72
1035,"\W!x{de\w+\W\w+ful}\W",21
1036,"\W!x{de\w+\Wim\w+}\W",84
1037,"\W!x{de\w+\W\w+age}\W",51
1038,"\W!x{de\w+\W\w+ish}\W",18
1039,"\W!x{de\w+\W\w+ic}\W",23
1040,"\W!x{de\w+\W\w+ary}\W",15
1041,"\W!x{de\w+\W\w+mi[ts]\w+}\W",24
1042,"\W!x{de\w+\W\w+bio?\w+}\W",16
1043,"\W!x{de\w+\W\w+ise}\W",18
